geography,device_type_code,id,device_type_description,array_name,upload_id,cpu_util,latency_capacity,data_mover_capacity,tier,price_per_gb,ttl_iops,ttl_latency,ttl_used,ttl_usable,pct_used,ttl_allocated,client_id,period_id
,VMAX_DEVICE,109440,EMC VMax Device,VMAX-197801529,180618,100.0,10.0,-1.0,1,$3.00 ,38280.99,0.0,134.03,192.25,69.72,137.94,137,1653
,VMAX_DEVICE,109441,EMC VMax Device,VMAX-197801527,180619,100.0,10.0,-1.0,1,$3.00 ,1649.13,0.0,80.55,195.29,41.24,81.42,137,1653
,V7000_DEVICE,110038,IBM V7000 Device,STGCLD02,181327,100.0,10.0,-1.0,1,$1.75 ,4680.09,0.22,61.06,197.37,30.93,534.01,137,1656
,V7000_DEVICE,110042,IBM V7000 Device,STGCLD03,181328,100.0,10.0,-1.0,1,$1.75 ,6200.48,1.51,153.56,202.06,76.0,434.77,137,1656
,VMAX_DEVICE,110040,EMC VMax Device,VMAX-197801529,181338,100.0,10.0,-1.0,1,$3.00 ,48710.94,0.0,130.63,192.04,68.02,134.75,137,1656
,VMAX_DEVICE,110041,EMC VMax Device,VMAX-197801527,181339,100.0,10.0,-1.0,1,$3.00 ,1156.13,0.0,79.8,195.22,40.88,80.74,137,1656
,V7000_DEVICE,110355,IBM V7000 Device,STGCLD02,181704,100.0,10.0,-1.0,1,$1.75 ,6960.59,0.11,61.07,197.37,30.94,534.01,137,1658
,V7000_DEVICE,110358,IBM V7000 Device,STGCLD03,181705,100.0,10.0,-1.0,1,$1.75 ,9034.04,1.12,154.51,202.06,76.47,434.77,137,1658
,VMAX_DEVICE,110356,EMC VMax Device,VMAX-197801529,181712,100.0,10.0,-1.0,1,$3.00 ,42575.69,0.0,131.99,191.93,68.77,136.22,137,1658
,VMAX_DEVICE,110357,EMC VMax Device,VMAX-197801527,181713,100.0,10.0,-1.0,1,$3.00 ,1521.08,0.0,79.78,195.18,40.87,80.76,137,1658
,V7000_DEVICE,110632,IBM V7000 Device,STGCLD02,182045,100.0,10.0,-1.0,1,$1.75 ,7607.18,0.1,61.01,197.37,30.91,534.01,137,1660
,V7000_DEVICE,110635,IBM V7000 Device,STGCLD03,182046,100.0,10.0,-1.0,1,$1.75 ,9279.08,1.55,154.08,202.06,76.25,434.77,137,1660
,VMAX_DEVICE,110633,EMC VMax Device,VMAX-197801529,182053,100.0,10.0,-1.0,1,$3.00 ,38772.01,0.0,133.38,192.06,69.44,137.47,137,1660
,VMAX_DEVICE,110634,EMC VMax Device,VMAX-197801527,182054,100.0,10.0,-1.0,1,$3.00 ,1570.02,0.0,80.93,195.36,41.43,81.73,137,1660
,V7000_DEVICE,111239,IBM V7000 Device,STGCLD02,182773,100.0,10.0,-1.0,1,$1.75 ,4823.33,0.19,61.02,197.37,30.92,534.01,137,1663
,V7000_DEVICE,111566,IBM V7000 Device,STGCLD03,183165,100.0,10.0,-1.0,1,$1.75 ,8599.97,1.2,154.39,202.06,76.41,434.77,137,1663
,VMAX_DEVICE,111241,EMC VMax Device,VMAX-197801527,182780,100.0,10.0,-1.0,1,$3.00 ,1258.22,0.0,80.68,195.25,41.32,81.59,137,1663
,VMAX_DEVICE,111240,EMC VMax Device,VMAX-197801529,182779,100.0,10.0,-1.0,1,$3.00 ,47327.44,0.0,132.08,191.95,68.81,136.29,137,1663
,V7000_DEVICE,111563,IBM V7000 Device,STGCLD02,183164,100.0,10.0,-1.0,1,$1.75 ,7262.84,0.1,61.12,197.37,30.96,534.01,137,1665
,VMAX_DEVICE,111564,EMC VMax Device,VMAX-197801529,183173,100.0,10.0,-1.0,1,$3.00 ,43120.48,0.0,132.56,192.0,69.04,136.72,137,1665
,VMAX_DEVICE,111565,EMC VMax Device,VMAX-197801527,183174,100.0,10.0,-1.0,1,$3.00 ,1569.86,0.0,80.4,195.2,41.19,81.36,137,1665
,V7000_DEVICE,111939,IBM V7000 Device,STGCLD02,183602,100.0,10.0,-1.0,1,$1.75 ,7985.82,0.12,61.05,197.37,30.93,534.01,137,1667
,V7000_DEVICE,111942,IBM V7000 Device,STGCLD03,183603,100.0,10.0,-1.0,1,$1.75 ,12306.45,1.2,153.96,202.06,76.19,434.77,137,1667
,VMAX_DEVICE,111940,EMC VMax Device,VMAX-197801529,183611,100.0,10.0,-1.0,1,$3.00 ,40051.62,0.0,133.73,192.16,69.59,137.73,137,1667
,VMAX_DEVICE,111941,EMC VMax Device,VMAX-197801527,183612,100.0,10.0,-1.0,1,$3.00 ,1704.69,0.0,79.37,195.22,40.66,80.31,137,1667
,V7000_DEVICE,112548,IBM V7000 Device,STGCLD02,184321,100.0,10.0,-1.0,1,$1.75 ,4429.9,0.18,61.09,197.37,30.95,534.01,137,1670
,V7000_DEVICE,112553,IBM V7000 Device,STGCLD03,184322,100.0,10.0,-1.0,1,$1.75 ,9573.57,1.08,153.92,202.06,76.17,434.77,137,1670
,VMAX_DEVICE,112552,EMC VMax Device,VMAX-197801527,184337,100.0,10.0,-1.0,1,$3.00 ,1244.48,0.0,81.01,195.4,41.46,81.77,137,1670
,VMAX_DEVICE,112551,EMC VMax Device,VMAX-197801529,184336,100.0,10.0,-1.0,1,$3.00 ,49452.49,0.0,132.37,192.14,68.89,136.39,137,1670
,V7000_DEVICE,112887,IBM V7000 Device,STGCLD02,184741,100.0,10.0,-1.0,1,$1.75 ,6483.54,0.11,61.08,197.37,30.95,534.01,137,1672
,V7000_DEVICE,112889,IBM V7000 Device,STGCLD03,184742,100.0,10.0,-1.0,1,$1.75 ,7642.82,1.16,154.13,202.06,76.28,434.77,137,1672
,VMAX_DEVICE,112888,EMC VMax Device,VMAX-197801529,184750,100.0,10.0,-1.0,1,$3.00 ,43215.38,0.0,132.74,191.95,69.16,136.95,137,1672
,VMAX_DEVICE,112890,EMC VMax Device,VMAX-197801527,184751,100.0,10.0,-1.0,1,$3.00 ,1613.76,0.0,80.96,195.41,41.43,81.7,137,1672
,V7000_DEVICE,113275,IBM V7000 Device,STGCLD02,185210,100.0,10.0,-1.0,1,$1.75 ,8451.11,0.12,61.1,197.37,30.96,534.01,137,1674
,V7000_DEVICE,113300,IBM V7000 Device,STGCLD03,185211,100.0,10.0,-1.0,1,$1.75 ,11915.64,0.99,154.1,202.06,76.26,434.77,137,1674
,VMAX_DEVICE,113298,EMC VMax Device,VMAX-197801529,185244,100.0,10.0,-1.0,1,$3.00 ,38193.29,0.0,133.52,192.14,69.49,137.55,137,1674
,VMAX_DEVICE,113299,EMC VMax Device,VMAX-197801527,185246,100.0,10.0,-1.0,1,$3.00 ,1737.05,0.0,81.27,195.44,41.58,81.98,137,1674
,V7000_DEVICE,113955,IBM V7000 Device,STGCLD02,186062,100.0,10.0,-1.0,1,$1.75 ,4481.88,0.2,61.07,197.37,30.94,534.01,137,1677
,V7000_DEVICE,113959,IBM V7000 Device,STGCLD03,186063,100.0,10.0,-1.0,1,$1.75 ,10301.83,1.0,154.02,202.06,76.23,434.77,137,1677
,VMAX_DEVICE,113957,EMC VMax Device,VMAX-197801529,186074,100.0,10.0,-1.0,1,$3.00 ,49850.12,0.0,132.25,192.17,68.82,136.24,137,1677
,VMAX_DEVICE,113958,EMC VMax Device,VMAX-197801527,186075,100.0,10.0,-1.0,1,$3.00 ,1324.68,0.0,80.87,195.38,41.39,81.65,137,1677
,V7000_DEVICE,114276,IBM V7000 Device,STGCLD02,186446,100.0,10.0,-1.0,1,$1.75 ,6968.1,0.1,61.22,197.37,31.02,534.01,137,1679
,V7000_DEVICE,114279,IBM V7000 Device,STGCLD03,186447,100.0,10.0,-1.0,1,$1.75 ,9294.46,1.14,154.33,202.06,76.38,434.77,137,1679
,VMAX_DEVICE,114277,EMC VMax Device,VMAX-197801529,186455,100.0,10.0,-1.0,1,$3.00 ,43088.75,0.0,133.15,192.0,69.35,137.31,137,1679
,VMAX_DEVICE,114278,EMC VMax Device,VMAX-197801527,186456,100.0,10.0,-1.0,1,$3.00 ,1555.22,0.0,81.05,195.41,41.48,81.8,137,1679
,V7000_DEVICE,114652,IBM V7000 Device,STGCLD02,186886,100.0,10.0,-1.0,1,$1.75 ,7779.31,0.13,61.12,197.37,30.97,534.01,137,1681
,V7000_DEVICE,114655,IBM V7000 Device,STGCLD03,186887,100.0,10.0,-1.0,1,$1.75 ,16612.47,1.93,153.98,202.06,76.21,434.77,137,1681
,VMAX_DEVICE,114654,EMC VMax Device,VMAX-197801527,186896,100.0,10.0,-1.0,1,$3.00 ,1619.74,0.0,81.3,195.42,41.61,82.05,137,1681
,VMAX_DEVICE,114653,EMC VMax Device,VMAX-197801529,186895,100.0,10.0,-1.0,1,$3.00 ,39110.4,0.0,135.21,191.92,70.45,139.44,137,1681
,V7000_DEVICE,115290,IBM V7000 Device,STGCLD02,187649,100.0,10.0,-1.0,1,$1.75 ,5097.8,0.2,61.17,197.37,30.99,534.01,137,1684
,V7000_DEVICE,115293,IBM V7000 Device,STGCLD03,187650,100.0,10.0,-1.0,1,$1.75 ,10814.72,1.0,153.86,202.06,76.14,434.77,137,1684
,VMAX_DEVICE,115291,EMC VMax Device,VMAX-197801529,187663,100.0,10.0,-1.0,1,$3.00 ,45210.17,0.0,132.46,191.97,69.0,136.65,137,1684
,VMAX_DEVICE,115292,EMC VMax Device,VMAX-197801527,187664,100.0,10.0,-1.0,1,$3.00 ,1220.93,0.0,81.33,195.36,41.63,82.13,137,1684
,V7000_DEVICE,115629,IBM V7000 Device,STGCLD02,188066,100.0,10.0,-1.0,1,$1.75 ,6341.41,0.09,61.16,197.37,30.99,534.01,137,1686
,V7000_DEVICE,115632,IBM V7000 Device,STGCLD03,188067,100.0,10.0,-1.0,1,$1.75 ,8728.75,1.02,154.11,202.06,76.27,434.77,137,1686
,VMAX_DEVICE,115630,EMC VMax Device,VMAX-197801529,188075,100.0,10.0,-1.0,1,$3.00 ,36638.02,0.0,143.04,193.62,73.88,145.58,137,1686
,VMAX_DEVICE,115631,EMC VMax Device,VMAX-197801527,188076,100.0,10.0,-1.0,1,$3.00 ,1541.82,0.0,81.69,195.38,41.81,82.47,137,1686
,V7000_DEVICE,116025,IBM V7000 Device,STGCLD02,188529,100.0,10.0,-1.0,1,$1.75 ,7033.71,0.12,61.24,197.37,31.03,534.01,137,1688
,V7000_DEVICE,116028,IBM V7000 Device,STGCLD03,188530,100.0,10.0,-1.0,1,$1.75 ,10693.47,1.85,153.82,202.06,76.13,434.77,137,1688
,VMAX_DEVICE,116027,EMC VMax Device,VMAX-197801527,188539,100.0,10.0,-1.0,1,$3.00 ,1449.38,0.0,81.8,195.35,41.87,82.6,137,1688
,VMAX_DEVICE,116026,EMC VMax Device,VMAX-197801529,188538,100.0,10.0,-1.0,1,$3.00 ,32938.36,0.0,145.57,193.13,75.37,148.6,137,1688
,V7000_DEVICE,116670,IBM V7000 Device,STGCLD02,189288,100.0,10.0,-1.0,1,$1.75 ,3907.35,0.19,61.15,197.37,30.98,534.01,137,1691
,V7000_DEVICE,116675,IBM V7000 Device,STGCLD03,189289,100.0,10.0,-1.0,1,$1.75 ,8177.2,1.29,154.59,202.06,76.51,434.77,137,1691
,VMAX_DEVICE,116673,EMC VMax Device,VMAX-197801529,189303,100.0,10.0,-1.0,1,$3.00 ,47380.05,0.0,146.45,193.37,75.74,149.24,137,1691
,VMAX_DEVICE,116674,EMC VMax Device,VMAX-197801527,189305,100.0,10.0,-1.0,1,$3.00 ,1330.21,0.0,80.54,194.96,41.31,81.74,137,1691
,V7000_DEVICE,117026,IBM V7000 Device,STGCLD02,189726,100.0,10.0,-1.0,1,$1.75 ,6503.18,0.11,61.12,197.37,30.97,534.01,137,1693
,V7000_DEVICE,117029,IBM V7000 Device,STGCLD03,189727,100.0,10.0,-1.0,1,$1.75 ,7365.15,1.35,153.66,202.06,76.05,434.77,137,1693
,VMAX_DEVICE,117028,EMC VMax Device,VMAX-197801527,189735,100.0,10.0,-1.0,1,$3.00 ,1811.99,0.0,80.69,194.91,41.4,81.94,137,1693
,VMAX_DEVICE,117027,EMC VMax Device,VMAX-197801529,189734,100.0,10.0,-1.0,1,$3.00 ,39522.19,0.0,146.34,193.5,75.63,149.0,137,1693
,V7000_DEVICE,117415,IBM V7000 Device,STGCLD02,190184,100.0,10.0,-1.0,1,$1.75 ,8112.79,0.11,61.51,197.37,31.16,534.01,137,1695
,V7000_DEVICE,117416,IBM V7000 Device,STGCLD03,190185,100.0,10.0,-1.0,1,$1.75 ,11715.59,1.18,153.76,202.06,76.1,434.77,137,1695
,VMAX_DEVICE,117417,EMC VMax Device,VMAX-197801529,190193,100.0,10.0,-1.0,1,$3.00 ,36532.69,0.0,144.52,193.79,74.57,146.89,137,1695
,VMAX_DEVICE,117418,EMC VMax Device,VMAX-197801527,190194,100.0,10.0,-1.0,1,$3.00 ,1425.75,0.0,80.53,194.9,41.32,81.78,137,1695
,V7000_DEVICE,117849,IBM V7000 Device,STGCLD02,190737,100.0,10.0,-1.0,1,$1.75 ,3937.08,0.14,61.17,197.37,30.99,534.01,137,1698
,V7000_DEVICE,117853,IBM V7000 Device,STGCLD03,190738,100.0,10.0,-1.0,1,$1.75 ,9802.2,1.18,153.69,202.06,76.06,434.77,137,1698
,VMAX_DEVICE,117850,EMC VMax Device,VMAX-197801529,190755,100.0,10.0,-1.0,1,$3.00 ,48627.89,0.0,146.54,193.56,75.71,149.13,137,1698
,VMAX_DEVICE,117851,EMC VMax Device,VMAX-197801527,190756,100.0,10.0,-1.0,1,$3.00 ,1400.23,0.0,81.5,195.06,41.78,82.59,137,1698
,V7000_DEVICE,118084,IBM V7000 Device,STGCLD02,191043,100.0,10.0,-1.0,1,$1.75 ,7188.6,0.13,61.17,197.37,30.99,534.01,137,1700
,V7000_DEVICE,118087,IBM V7000 Device,STGCLD03,191044,100.0,10.0,-1.0,1,$1.75 ,8391.16,1.17,153.95,202.06,76.19,434.77,137,1700
,VMAX_DEVICE,118085,EMC VMax Device,VMAX-197801529,191052,100.0,10.0,-1.0,1,$3.00 ,40138.71,0.0,146.63,193.59,75.74,149.2,137,1700
,VMAX_DEVICE,118086,EMC VMax Device,VMAX-197801527,191053,100.0,10.0,-1.0,1,$3.00 ,1572.2,0.0,82.23,195.1,42.15,83.29,137,1700
,V7000_DEVICE,118465,IBM V7000 Device,STGCLD02,191495,100.0,10.0,-1.0,1,$1.75 ,8374.93,0.11,61.23,197.37,31.02,534.01,137,1702
,V7000_DEVICE,118468,IBM V7000 Device,STGCLD03,191496,100.0,10.0,-1.0,1,$1.75 ,10536.96,1.14,153.79,202.06,76.11,434.77,137,1702
,VMAX_DEVICE,118466,EMC VMax Device,VMAX-197801529,191505,100.0,10.0,-1.0,1,$3.00 ,36914.55,0.0,146.68,193.71,75.72,149.13,137,1702
,VMAX_DEVICE,118467,EMC VMax Device,VMAX-197801527,191506,100.0,10.0,-1.0,1,$3.00 ,1499.56,0.0,81.13,195.09,41.58,82.2,137,1702
,V7000_DEVICE,119072,IBM V7000 Device,STGCLD02,192200,100.0,10.0,-1.0,1,$1.75 ,4018.47,0.14,61.21,197.37,31.01,534.01,137,1705
,V7000_DEVICE,119097,IBM V7000 Device,STGCLD03,192201,100.0,10.0,-1.0,1,$1.75 ,8238.74,1.34,153.69,202.06,76.06,434.77,137,1705
,VMAX_DEVICE,119095,EMC VMax Device,VMAX-197801529,192238,100.0,10.0,-1.0,1,$3.00 ,49173.42,0.0,147.42,193.52,76.18,150.05,137,1705
,VMAX_DEVICE,119096,EMC VMax Device,VMAX-197801527,192239,100.0,10.0,-1.0,1,$3.00 ,1353.26,0.0,82.25,195.25,42.13,83.16,137,1705
,V7000_DEVICE,119430,IBM V7000 Device,STGCLD02,192628,100.0,10.0,-1.0,1,$1.75 ,1400.88,0.11,61.2,197.37,31.01,534.01,137,1707
,V7000_DEVICE,119433,IBM V7000 Device,STGCLD03,192629,100.0,10.0,-1.0,1,$1.75 ,2507.7,1.51,153.23,202.06,75.83,434.77,137,1707
,VMAX_DEVICE,119432,EMC VMax Device,VMAX-197801527,192638,100.0,10.0,-1.0,1,$3.00 ,1339.71,0.0,81.74,195.22,41.87,82.68,137,1707
,VMAX_DEVICE,119431,EMC VMax Device,VMAX-197801529,192637,100.0,10.0,-1.0,1,$3.00 ,31529.51,0.0,145.88,193.51,75.39,148.53,137,1707
,V7000_DEVICE,119805,IBM V7000 Device,STGCLD02,193063,100.0,10.0,-1.0,1,$1.75 ,8666.39,0.13,61.2,197.37,31.01,534.01,137,1709
,V7000_DEVICE,119808,IBM V7000 Device,STGCLD03,193064,100.0,10.0,-1.0,1,$1.75 ,10102.02,1.46,153.86,202.06,76.15,434.77,137,1709
,VMAX_DEVICE,119807,EMC VMax Device,VMAX-197801527,193073,100.0,10.0,-1.0,1,$3.00 ,1490.43,0.0,81.94,195.24,41.97,82.86,137,1709
,VMAX_DEVICE,119806,EMC VMax Device,VMAX-197801529,193072,100.0,10.0,-1.0,1,$3.00 ,27596.51,0.0,147.53,193.66,76.18,150.03,137,1709
,V7000_DEVICE,120419,IBM V7000 Device,STGCLD02,193775,100.0,10.0,-1.0,1,$1.75 ,3202.99,0.15,61.22,197.37,31.02,534.01,137,1712
,V7000_DEVICE,120423,IBM V7000 Device,STGCLD03,193776,100.0,10.0,-1.0,1,$1.75 ,6728.57,1.65,153.7,202.06,76.07,434.77,137,1712
,VMAX_DEVICE,120421,EMC VMax Device,VMAX-197801529,193789,100.0,10.0,-1.0,1,$3.00 ,40618.4,0.0,147.69,193.48,76.33,150.36,137,1712
,VMAX_DEVICE,120422,EMC VMax Device,VMAX-197801527,193790,100.0,10.0,-1.0,1,$3.00 ,1297.03,0.0,82.05,195.23,42.03,82.98,137,1712
,V7000_DEVICE,120776,IBM V7000 Device,STGCLD02,194147,100.0,10.0,-1.0,1,$1.75 ,7042.95,0.1,61.23,197.37,31.02,534.01,137,1714
,V7000_DEVICE,120780,IBM V7000 Device,STGCLD03,194148,100.0,10.0,-1.0,1,$1.75 ,7385.91,1.16,153.93,202.06,76.18,434.77,137,1714
,VMAX_DEVICE,120779,EMC VMax Device,VMAX-197801527,194204,100.0,10.0,-1.0,1,$3.00 ,1516.18,0.0,82.19,195.25,42.09,83.09,137,1714
,VMAX_DEVICE,120778,EMC VMax Device,VMAX-197801529,194203,100.0,10.0,-1.0,1,$3.00 ,34127.67,0.0,147.38,193.57,76.14,149.97,137,1714
,V7000_DEVICE,121174,IBM V7000 Device,STGCLD02,194666,100.0,10.0,-1.0,1,$1.75 ,7639.94,0.12,61.37,197.37,31.1,534.01,137,1716
,V7000_DEVICE,121177,IBM V7000 Device,STGCLD03,194667,100.0,10.0,-1.0,1,$1.75 ,8454.48,1.34,153.81,202.06,76.12,434.77,137,1716
,VMAX_DEVICE,121175,EMC VMax Device,VMAX-197801529,194674,100.0,10.0,-1.0,1,$3.00 ,28990.81,0.0,149.16,193.55,77.07,151.77,137,1716
,VMAX_DEVICE,121176,EMC VMax Device,VMAX-197801527,194675,100.0,10.0,-1.0,1,$3.00 ,1487.11,0.0,82.18,195.29,42.08,83.05,137,1716
,V7000_DEVICE,121778,IBM V7000 Device,STGCLD02,195377,100.0,10.0,-1.0,1,$1.75 ,3831.06,0.13,61.25,197.37,31.04,534.01,137,1719
,V7000_DEVICE,121784,IBM V7000 Device,STGCLD03,195378,100.0,10.0,-1.0,1,$1.75 ,9051.85,1.51,153.68,202.06,76.06,434.77,137,1719
,VMAX_DEVICE,121782,EMC VMax Device,VMAX-197801529,195398,100.0,10.0,-1.0,1,$3.00 ,51450.87,0.0,148.11,193.53,76.53,150.74,137,1719
,VMAX_DEVICE,121783,EMC VMax Device,VMAX-197801527,195399,100.0,10.0,-1.0,1,$3.00 ,1304.7,0.0,82.06,195.25,42.03,82.97,137,1719
,V7000_DEVICE,122130,IBM V7000 Device,STGCLD02,195791,100.0,10.0,-1.0,1,$1.75 ,6285.84,0.12,61.27,197.37,31.04,534.01,137,1721
,V7000_DEVICE,122133,IBM V7000 Device,STGCLD03,195792,100.0,10.0,-1.0,1,$1.75 ,8457.2,2.01,153.76,202.06,76.1,434.77,137,1721
,VMAX_DEVICE,122132,EMC VMax Device,VMAX-197801527,195801,100.0,10.0,-1.0,1,$3.00 ,1437.72,0.0,82.21,195.27,42.1,83.1,137,1721
,VMAX_DEVICE,122131,EMC VMax Device,VMAX-197801529,195800,100.0,10.0,-1.0,1,$3.00 ,59896.12,0.0,147.8,193.54,76.37,150.42,137,1721
,V7000_DEVICE,122492,IBM V7000 Device,STGCLD02,196320,100.0,10.0,-1.0,1,$1.75 ,8392.09,0.12,61.27,197.37,31.05,534.01,137,1723
,V7000_DEVICE,122496,IBM V7000 Device,STGCLD03,196321,100.0,10.0,-1.0,1,$1.75 ,13301.98,1.7,153.99,202.06,76.21,434.77,137,1723
,VMAX_DEVICE,122493,EMC VMax Device,VMAX-197801529,196330,100.0,10.0,-1.0,1,$3.00 ,42517.78,0.0,148.06,193.66,76.46,150.57,137,1723
,VMAX_DEVICE,122494,EMC VMax Device,VMAX-197801527,196331,100.0,10.0,-1.0,1,$3.00 ,1438.78,0.0,82.38,195.45,42.15,83.08,137,1723
,V7000_DEVICE,123107,IBM V7000 Device,STGCLD02,197083,100.0,10.0,-1.0,1,$1.75 ,3419.89,0.15,61.32,197.37,31.07,534.01,137,1726
,V7000_DEVICE,123111,IBM V7000 Device,STGCLD03,197084,100.0,10.0,-1.0,1,$1.75 ,7956.14,1.3,154.51,202.06,76.47,434.77,137,1726
,VMAX_DEVICE,123109,EMC VMax Device,VMAX-197801529,197095,100.0,10.0,-1.0,1,$3.00 ,54883.53,0.0,149.11,193.42,77.09,151.85,137,1726
,VMAX_DEVICE,123110,EMC VMax Device,VMAX-197801527,197096,100.0,10.0,-1.0,1,$3.00 ,1308.43,0.0,82.59,195.45,42.26,83.29,137,1726
,V7000_DEVICE,123525,IBM V7000 Device,STGCLD02,197590,100.0,10.0,-1.0,1,$1.75 ,6076.87,0.12,61.31,197.37,31.06,534.01,137,1728
,V7000_DEVICE,123528,IBM V7000 Device,STGCLD03,197591,100.0,10.0,-1.0,1,$1.75 ,8144.21,1.06,153.75,202.06,76.09,434.77,137,1728
,VMAX_DEVICE,123526,EMC VMax Device,VMAX-197801529,197598,100.0,10.0,-1.0,1,$3.00 ,47952.99,0.0,148.75,193.43,76.9,151.48,137,1728
,VMAX_DEVICE,123527,EMC VMax Device,VMAX-197801527,197599,100.0,10.0,-1.0,1,$3.00 ,1507.3,0.0,82.83,195.44,42.38,83.55,137,1728
,V7000_DEVICE,123923,IBM V7000 Device,STGCLD02,198062,100.0,10.0,-1.0,1,$1.75 ,7244.27,0.14,61.29,197.37,31.06,534.01,137,1730
,V7000_DEVICE,123926,IBM V7000 Device,STGCLD03,198063,100.0,10.0,-1.0,1,$1.75 ,9632.38,1.59,153.69,202.06,76.06,434.77,137,1730
,VMAX_DEVICE,123924,EMC VMax Device,VMAX-197801529,198071,100.0,10.0,-1.0,1,$3.00 ,43953.72,0.0,149.49,193.62,77.21,152.03,137,1730
,VMAX_DEVICE,123925,EMC VMax Device,VMAX-197801527,198072,100.0,10.0,-1.0,1,$3.00 ,1523.15,0.0,82.92,195.47,42.42,83.61,137,1730
,V7000_DEVICE,124544,IBM V7000 Device,STGCLD02,198792,100.0,10.0,-1.0,1,$1.75 ,4448.79,0.13,61.28,197.37,31.05,534.01,137,1733
,V7000_DEVICE,124548,IBM V7000 Device,STGCLD03,198793,100.0,10.0,-1.0,1,$1.75 ,7961.65,0.86,153.46,202.06,75.95,434.77,137,1733
,VMAX_DEVICE,124547,EMC VMax Device,VMAX-197801527,198805,100.0,10.0,-1.0,1,$3.00 ,1175.73,0.0,82.03,195.45,41.97,82.74,137,1733
,V7000_DEVICE,124915,IBM V7000 Device,STGCLD02,199245,100.0,10.0,-1.0,1,$1.75 ,9290.11,0.11,61.25,197.37,31.04,534.01,137,1735
,V7000_DEVICE,124940,IBM V7000 Device,STGCLD03,199246,100.0,10.0,-1.0,1,$1.75 ,14261.82,0.76,154.0,202.06,76.21,434.77,137,1735
,VMAX_DEVICE,124938,EMC VMax Device,VMAX-197801529,199277,100.0,10.0,-1.0,1,$3.00 ,46406.64,0.0,151.15,193.21,78.23,154.1,137,1735
,VMAX_DEVICE,124939,EMC VMax Device,VMAX-197801527,199280,100.0,10.0,-1.0,1,$3.00 ,1451.66,0.0,82.64,195.46,42.28,83.34,137,1735
,V7000_DEVICE,125403,IBM V7000 Device,STGCLD02,199819,100.0,10.0,-1.0,1,$1.75 ,7595.08,0.11,61.26,197.37,31.04,534.01,137,1737
,V7000_DEVICE,125453,IBM V7000 Device,STGCLD03,199820,100.0,10.0,-1.0,1,$1.75 ,12070.05,1.63,153.51,202.06,75.97,434.77,137,1737
,VMAX_DEVICE,125436,EMC VMax Device,VMAX-197801527,199937,100.0,10.0,-1.0,1,$3.00 ,1616.04,0.0,80.2,195.49,41.03,80.87,137,1737
,VMAX_DEVICE,126117,EMC VMax Device,VMAX-197801529,200698,100.0,10.0,-1.0,1,$3.00 ,50780.34,0.0,147.17,193.44,76.08,149.89,137,1740
,VMAX_DEVICE,126119,EMC VMax Device,VMAX-197801527,200699,100.0,10.0,-1.0,1,$3.00 ,1254.19,0.0,80.31,195.45,41.09,81.01,137,1740
,V7000_DEVICE,126518,IBM V7000 Device,STGCLD02,201139,100.0,10.0,-1.0,1,$1.75 ,7027.29,0.13,61.35,197.37,31.08,534.01,137,1742
,V7000_DEVICE,126521,IBM V7000 Device,STGCLD03,201140,100.0,10.0,-1.0,1,$1.75 ,9566.02,1.37,153.54,202.06,75.99,434.77,137,1742
,VMAX_DEVICE,126519,EMC VMax Device,VMAX-197801529,201151,100.0,10.0,-1.0,1,$3.00 ,45076.59,0.0,146.76,193.33,75.91,149.59,137,1742
,VMAX_DEVICE,126520,EMC VMax Device,VMAX-197801527,201152,100.0,10.0,-1.0,1,$3.00 ,1466.98,0.0,80.52,195.45,41.2,81.23,137,1742
,V7000_DEVICE,126960,IBM V7000 Device,STGCLD02,201694,100.0,10.0,-1.0,1,$1.75 ,10322.49,0.23,61.46,197.37,31.14,534.01,137,1744
,V7000_DEVICE,126963,IBM V7000 Device,STGCLD03,201695,100.0,10.0,-1.0,1,$1.75 ,19095.42,0.64,153.56,202.06,76.0,434.77,137,1744
,VMAX_DEVICE,126961,EMC VMax Device,VMAX-197801529,201703,100.0,10.0,-1.0,1,$3.00 ,40689.43,0.0,150.26,193.06,77.83,153.36,137,1744
,VMAX_DEVICE,126962,EMC VMax Device,VMAX-197801527,201704,100.0,10.0,-1.0,1,$3.00 ,1451.01,0.0,80.86,195.44,41.37,81.58,137,1744
,V7000_DEVICE,127644,IBM V7000 Device,STGCLD02,202494,100.0,10.0,-1.0,1,$1.75 ,8105.65,0.13,61.39,197.37,31.1,534.01,137,1747
,V7000_DEVICE,127649,IBM V7000 Device,STGCLD03,202495,100.0,10.0,-1.0,1,$1.75 ,12907.49,0.68,153.42,202.06,75.93,434.77,137,1747
,VMAX_DEVICE,127646,EMC VMax Device,VMAX-197801529,202516,100.0,10.0,-1.0,1,$3.00 ,50858.85,0.0,150.44,193.33,77.81,153.27,137,1747
,VMAX_DEVICE,127647,EMC VMax Device,VMAX-197801527,202517,100.0,10.0,-1.0,1,$3.00 ,1169.0,0.0,79.41,195.12,40.7,80.45,137,1747
,V7000_DEVICE,127997,IBM V7000 Device,STGCLD02,202910,100.0,10.0,-1.0,1,$1.75 ,10784.85,0.12,61.71,197.37,31.27,534.01,137,1749
,V7000_DEVICE,128000,IBM V7000 Device,STGCLD03,202911,100.0,10.0,-1.0,1,$1.75 ,18484.26,0.54,153.97,202.06,76.2,434.77,137,1749
