classification,device_type_code,device_type_description,cpu_util,latency_capacity,avg_price_per_gb,ttl_used,ttl_usable,pct_used,ttl_allocated,client_id,period_id
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1774
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,475.4,725.92,65.49,505.81,188,1774
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1774
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1776
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,475.43,725.92,65.49,505.81,188,1776
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1776
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1778
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.31,725.92,65.06,502.56,188,1778
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1778
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1781
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,482.83,725.92,66.51,513.17,188,1781
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1781
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1783
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,482.85,725.92,66.52,513.17,188,1783
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1783
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1785
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,482.9,725.92,66.52,513.17,188,1785
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1785
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1788
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.28,725.92,65.06,502.56,188,1788
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1788
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1790
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.3,725.92,65.06,502.56,188,1790
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1792
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.39,725.92,65.07,502.56,188,1792
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1792
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1795
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.44,725.92,65.08,502.56,188,1795
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1795
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1797
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.28,725.92,65.06,502.56,188,1797
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1797
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1799
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.47,725.92,65.09,502.56,188,1799
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1799
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.28,41.94,188,1802
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.1,725.92,65.04,502.56,188,1802
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1802
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1804
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.36,725.92,65.07,502.56,188,1804
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1804
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1806
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.44,725.92,65.08,502.56,188,1806
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1806
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1809
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.54,725.92,65.1,502.76,188,1809
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1809
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1811
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.57,725.92,65.1,502.76,188,1811
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1811
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1813
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.51,725.92,65.09,502.76,188,1813
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1813
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1816
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.56,725.92,65.1,502.76,188,1816
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1816
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1818
SAN,SVC_DEVICE,IBM SVC Device,300.0,15.0,1.75,910.04,1399.62,65.02,942.1,188,1818
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1818
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1820
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.68,725.92,65.11,502.76,188,1820
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1820
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1823
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.67,725.92,65.11,502.76,188,1823
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1823
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1825
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.59,725.92,65.1,502.76,188,1825
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1825
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1827
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.82,725.92,65.13,502.76,188,1827
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1827
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.28,43.46,188,1830
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.57,725.92,65.1,502.76,188,1830
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1830
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1832
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.59,725.92,65.1,502.76,188,1832
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1832
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1834
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.69,725.92,65.12,502.76,188,1834
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1834
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1837
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.75,725.92,65.12,502.76,188,1837
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1837
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1839
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.61,725.92,65.1,502.76,188,1839
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1839
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1841
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.71,725.92,65.12,502.76,188,1841
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1841
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1844
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.73,725.92,65.12,502.76,188,1844
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1844
NAS,UNITY_DEVICE,EMC Unity Device,100.0,10.0,1.5,25.16,41.06,61.27,30.77,188,1846
SAN,SVC_DEVICE,IBM SVC Device,200.0,10.0,1.75,472.66,725.92,65.11,502.76,188,1846
SAN,VMAX_DEVICE,EMC VMax Device,100.0,5.0,3.0,135.13,167.37,80.74,135.16,188,1846
