geography,device_type_code,id,device_type_description,array_name,upload_id,cpu_util,latency_capacity,data_mover_capacity,tier,price_per_gb,ttl_iops,ttl_latency,ttl_used,ttl_usable,pct_used,ttl_allocated,client_id,period_id
Unmapped,COMPELLENT_DEVICE,96028,EMC Compellent Device,Ascension_30832,161484,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1585
Unmapped,COMPELLENT_DEVICE,96026,EMC Compellent Device,Ascension_78970,161482,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1585
Unmapped,SVC_DEVICE,96569,IBM SVC Device,SVCP8,162283,100.0,5.0,-1.0,1,$1.75 ,9489.27,0.33,32.2,52.23,61.65,56.91,188,1587
Unmapped,SVC_DEVICE,96599,IBM SVC Device,AHISSVC,162287,100.0,5.0,-1.0,1,$1.75 ,19882.99,0.81,500.81,673.7,74.34,502.74,188,1587
Unmapped,UNITY_DEVICE,105365,EMC Unity Device,AHISUNITY,175769,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1587
Unmapped,COMPELLENT_DEVICE,96522,EMC Compellent Device,Ascension_30832,162279,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1587
Unmapped,VMAX_DEVICE,96536,EMC VMax Device,VMAX-195702745,162282,100.0,5.0,-1.0,1,$3.00 ,7237.42,0.0,135.13,167.37,80.74,135.16,188,1587
Unmapped,COMPELLENT_DEVICE,96521,EMC Compellent Device,Ascension_78970,162278,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1587
Unmapped,SVC_DEVICE,96970,IBM SVC Device,SVCP8,162969,100.0,5.0,-1.0,1,$1.75 ,11691.43,0.32,32.53,52.23,62.28,56.91,188,1589
Unmapped,SVC_DEVICE,97001,IBM SVC Device,AHISSVC,162973,100.0,5.0,-1.0,1,$1.75 ,24807.82,0.78,500.82,673.7,74.34,502.75,188,1589
Unmapped,UNITY_DEVICE,105369,EMC Unity Device,AHISUNITY,175773,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1589
Unmapped,COMPELLENT_DEVICE,96923,EMC Compellent Device,Ascension_78970,162964,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1589
Unmapped,VMAX_DEVICE,96937,EMC VMax Device,VMAX-195702745,162967,100.0,5.0,-1.0,1,$3.00 ,5104.42,0.0,135.13,167.37,80.74,135.16,188,1589
Unmapped,COMPELLENT_DEVICE,96924,EMC Compellent Device,Ascension_30832,162965,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1589
Unmapped,SVC_DEVICE,97576,IBM SVC Device,AHISSVC,164170,100.0,5.0,-1.0,1,$1.75 ,21317.0,0.74,500.82,673.7,74.34,502.75,188,1592
Unmapped,SVC_DEVICE,97575,IBM SVC Device,SVCP8,164171,100.0,5.0,-1.0,1,$1.75 ,10082.27,0.34,32.19,52.23,61.64,56.91,188,1592
Unmapped,COMPELLENT_DEVICE,97374,EMC Compellent Device,Ascension_78970,163819,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1592
Unmapped,VMAX_DEVICE,97379,EMC VMax Device,VMAX-195702745,163825,100.0,5.0,-1.0,1,$3.00 ,11020.76,0.0,135.13,167.37,80.74,135.16,188,1592
Unmapped,UNITY_DEVICE,105373,EMC Unity Device,AHISUNITY,175777,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1592
Unmapped,COMPELLENT_DEVICE,97377,EMC Compellent Device,Ascension_30832,163821,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1592
Unmapped,SVC_DEVICE,97946,IBM SVC Device,SVCP8,164761,100.0,5.0,-1.0,1,$1.75 ,9740.08,0.35,32.24,52.22,61.74,56.91,188,1594
Unmapped,SVC_DEVICE,97972,IBM SVC Device,AHISSVC,164767,100.0,5.0,-1.0,1,$1.75 ,18527.21,0.85,500.82,673.7,74.34,502.75,188,1594
Unmapped,COMPELLENT_DEVICE,97901,EMC Compellent Device,Ascension_78970,164752,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1594
Unmapped,COMPELLENT_DEVICE,97903,EMC Compellent Device,Ascension_30832,164755,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1594
Unmapped,UNITY_DEVICE,105372,EMC Unity Device,AHISUNITY,175776,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1594
Unmapped,VMAX_DEVICE,97902,EMC VMax Device,VMAX-195702745,164759,100.0,5.0,-1.0,1,$3.00 ,13000.06,0.0,135.13,167.37,80.74,135.16,188,1594
Unmapped,SVC_DEVICE,98371,IBM SVC Device,SVCP8,165493,100.0,5.0,-1.0,1,$1.75 ,11142.96,0.33,32.64,52.24,62.49,56.91,188,1596
Unmapped,SVC_DEVICE,98401,IBM SVC Device,AHISSVC,165503,100.0,5.0,-1.0,1,$1.75 ,21843.61,0.72,500.82,673.7,74.34,502.75,188,1596
Unmapped,UNITY_DEVICE,105371,EMC Unity Device,AHISUNITY,175775,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1596
Unmapped,COMPELLENT_DEVICE,98332,EMC Compellent Device,Ascension_30832,165487,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1596
Unmapped,COMPELLENT_DEVICE,98329,EMC Compellent Device,Ascension_78970,165485,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1596
Unmapped,VMAX_DEVICE,98334,EMC VMax Device,VMAX-195702745,165491,100.0,5.0,-1.0,1,$3.00 ,9815.73,0.0,135.13,167.37,80.74,135.16,188,1596
Unmapped,SVC_DEVICE,98885,IBM SVC Device,SVCP8,166394,100.0,5.0,-1.0,1,$1.75 ,11227.63,0.33,32.88,52.22,62.95,57.51,188,1599
Unmapped,SVC_DEVICE,98898,IBM SVC Device,AHISSVC,166404,100.0,5.0,-1.0,1,$1.75 ,19302.0,0.84,500.82,673.7,74.34,502.75,188,1599
Unmapped,COMPELLENT_DEVICE,98827,EMC Compellent Device,Ascension_78970,166386,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1599
Unmapped,COMPELLENT_DEVICE,98829,EMC Compellent Device,Ascension_30832,166388,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1599
Unmapped,VMAX_DEVICE,98833,EMC VMax Device,VMAX-195702745,166391,100.0,5.0,-1.0,1,$3.00 ,10291.12,0.0,135.13,167.37,80.74,135.16,188,1599
Unmapped,UNITY_DEVICE,105370,EMC Unity Device,AHISUNITY,175774,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1599
Unmapped,SVC_DEVICE,99314,IBM SVC Device,SVCP8,167218,100.0,5.0,-1.0,1,$1.75 ,9531.88,0.35,32.82,52.22,62.85,57.51,188,1601
Unmapped,SVC_DEVICE,99315,IBM SVC Device,AHISSVC,167223,100.0,5.0,-1.0,1,$1.75 ,18184.21,0.84,500.82,673.7,74.34,502.75,188,1601
Unmapped,UNITY_DEVICE,105374,EMC Unity Device,AHISUNITY,175778,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1601
Unmapped,VMAX_DEVICE,99301,EMC VMax Device,VMAX-195702745,167217,100.0,5.0,-1.0,1,$3.00 ,11965.89,0.0,135.13,167.37,80.74,135.16,188,1601
Unmapped,COMPELLENT_DEVICE,99296,EMC Compellent Device,Ascension_78970,167209,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1601
Unmapped,COMPELLENT_DEVICE,99299,EMC Compellent Device,Ascension_30832,167212,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1601
Unmapped,SVC_DEVICE,99685,IBM SVC Device,SVCP8,167852,100.0,5.0,-1.0,1,$1.75 ,11280.58,0.33,33.2,52.22,63.58,57.51,188,1603
Unmapped,SVC_DEVICE,99712,IBM SVC Device,AHISSVC,167860,100.0,5.0,-1.0,1,$1.75 ,22729.18,0.7,500.82,673.7,74.34,502.75,188,1603
Unmapped,COMPELLENT_DEVICE,99653,EMC Compellent Device,Ascension_30832,167840,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1603
Unmapped,VMAX_DEVICE,99648,EMC VMax Device,VMAX-195702745,167847,100.0,5.0,-1.0,1,$3.00 ,12233.47,0.0,135.13,167.37,80.74,135.16,188,1603
Unmapped,COMPELLENT_DEVICE,99649,EMC Compellent Device,Ascension_78970,167839,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1603
Unmapped,UNITY_DEVICE,105376,EMC Unity Device,AHISUNITY,175780,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1603
Unmapped,SVC_DEVICE,100154,IBM SVC Device,SVCP8,168777,100.0,5.0,-1.0,1,$1.75 ,9965.2,0.35,32.87,52.22,62.93,57.51,188,1606
Unmapped,SVC_DEVICE,100180,IBM SVC Device,AHISSVC,168790,100.0,5.0,-1.0,1,$1.75 ,20966.78,0.78,500.82,673.7,74.34,502.75,188,1606
Unmapped,UNITY_DEVICE,105391,EMC Unity Device,AHISUNITY,175795,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1606
Unmapped,COMPELLENT_DEVICE,100117,EMC Compellent Device,Ascension_30832,168771,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1606
Unmapped,VMAX_DEVICE,100118,EMC VMax Device,VMAX-195702745,168775,100.0,5.0,-1.0,1,$3.00 ,9527.74,0.0,135.13,167.37,80.74,135.16,188,1606
Unmapped,COMPELLENT_DEVICE,100114,EMC Compellent Device,Ascension_78970,168769,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1606
Unmapped,SVC_DEVICE,100638,IBM SVC Device,SVCP8,169613,100.0,5.0,-1.0,1,$1.75 ,9244.21,0.34,32.92,52.22,63.03,57.51,188,1608
Unmapped,SVC_DEVICE,100659,IBM SVC Device,AHISSVC,169618,100.0,5.0,-1.0,1,$1.75 ,18635.88,0.83,500.82,673.7,74.34,502.75,188,1608
Unmapped,UNITY_DEVICE,105375,EMC Unity Device,AHISUNITY,175779,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1608
Unmapped,VMAX_DEVICE,100598,EMC VMax Device,VMAX-195702745,169611,100.0,5.0,-1.0,1,$3.00 ,11501.49,0.0,135.13,167.37,80.74,135.16,188,1608
Unmapped,COMPELLENT_DEVICE,100596,EMC Compellent Device,Ascension_30832,169606,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1608
Unmapped,COMPELLENT_DEVICE,100597,EMC Compellent Device,Ascension_78970,169603,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1608
Unmapped,SVC_DEVICE,101026,IBM SVC Device,SVCP8,170288,100.0,5.0,-1.0,1,$1.75 ,8936.16,0.33,32.94,52.22,63.08,57.51,188,1610
Unmapped,SVC_DEVICE,101051,IBM SVC Device,AHISSVC,170294,100.0,5.0,-1.0,1,$1.75 ,21306.41,0.77,500.82,673.7,74.34,502.75,188,1610
Unmapped,VMAX_DEVICE,100991,EMC VMax Device,VMAX-195702745,170285,100.0,5.0,-1.0,1,$3.00 ,10197.7,0.0,135.13,167.37,80.74,135.16,188,1610
Unmapped,COMPELLENT_DEVICE,100988,EMC Compellent Device,Ascension_78970,170279,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1610
Unmapped,UNITY_DEVICE,105392,EMC Unity Device,AHISUNITY,175796,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1610
Unmapped,COMPELLENT_DEVICE,100992,EMC Compellent Device,Ascension_30832,170281,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1610
Unmapped,SVC_DEVICE,101544,IBM SVC Device,SVCP8,171169,100.0,5.0,-1.0,1,$1.75 ,9619.46,0.34,33.04,52.22,63.27,57.51,188,1613
Unmapped,SVC_DEVICE,101569,IBM SVC Device,AHISSVC,171181,100.0,5.0,-1.0,1,$1.75 ,20217.74,0.79,500.82,673.7,74.34,502.75,188,1613
Unmapped,COMPELLENT_DEVICE,101493,EMC Compellent Device,Ascension_78970,171162,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1613
Unmapped,COMPELLENT_DEVICE,101495,EMC Compellent Device,Ascension_30832,171163,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1613
Unmapped,UNITY_DEVICE,105379,EMC Unity Device,AHISUNITY,175783,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1613
Unmapped,VMAX_DEVICE,101501,EMC VMax Device,VMAX-195702745,171166,100.0,5.0,-1.0,1,$3.00 ,9512.43,0.0,135.13,167.37,80.74,135.16,188,1613
Unmapped,SVC_DEVICE,102061,IBM SVC Device,SVCP8,171786,100.0,5.0,-1.0,1,$1.75 ,11561.63,0.34,32.94,52.22,63.08,57.51,188,1615
Unmapped,SVC_DEVICE,102085,IBM SVC Device,AHISSVC,171791,100.0,5.0,-1.0,1,$1.75 ,19067.26,0.82,500.82,673.7,74.34,502.75,188,1615
Unmapped,COMPELLENT_DEVICE,102019,EMC Compellent Device,Ascension_78970,171779,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1615
Unmapped,UNITY_DEVICE,105378,EMC Unity Device,AHISUNITY,175782,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1615
Unmapped,VMAX_DEVICE,102023,EMC VMax Device,VMAX-195702745,171784,100.0,5.0,-1.0,1,$3.00 ,12192.93,0.0,135.13,167.37,80.74,135.16,188,1615
Unmapped,COMPELLENT_DEVICE,102021,EMC Compellent Device,Ascension_30832,171781,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1615
Unmapped,SVC_DEVICE,102456,IBM SVC Device,SVCP8,172265,100.0,5.0,-1.0,1,$1.75 ,10810.01,0.32,33.24,52.22,63.65,57.51,188,1617
Unmapped,SVC_DEVICE,102484,IBM SVC Device,AHISSVC,172267,100.0,5.0,-1.0,1,$1.75 ,19128.68,0.84,500.82,673.7,74.34,502.75,188,1617
Unmapped,UNITY_DEVICE,105377,EMC Unity Device,AHISUNITY,175781,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1617
Unmapped,VMAX_DEVICE,102422,EMC VMax Device,VMAX-195702745,172264,100.0,5.0,-1.0,1,$3.00 ,10360.97,0.0,135.13,167.37,80.74,135.16,188,1617
Unmapped,COMPELLENT_DEVICE,102424,EMC Compellent Device,Ascension_30832,172261,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1617
Unmapped,COMPELLENT_DEVICE,102421,EMC Compellent Device,Ascension_78970,172259,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1617
Unmapped,SVC_DEVICE,102933,IBM SVC Device,SVCP8,172799,100.0,5.0,-1.0,1,$1.75 ,10094.59,0.33,32.95,52.22,63.1,57.51,188,1620
Unmapped,SVC_DEVICE,102955,IBM SVC Device,AHISSVC,172804,100.0,5.0,-1.0,1,$1.75 ,18206.93,0.85,501.13,673.7,74.39,503.06,188,1620
Unmapped,COMPELLENT_DEVICE,102898,EMC Compellent Device,Ascension_78970,172793,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1620
Unmapped,COMPELLENT_DEVICE,102900,EMC Compellent Device,Ascension_30832,172794,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1620
Unmapped,UNITY_DEVICE,105381,EMC Unity Device,AHISUNITY,175785,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1620
Unmapped,VMAX_DEVICE,102901,EMC VMax Device,VMAX-195702745,172797,100.0,5.0,-1.0,1,$3.00 ,9281.08,0.0,135.13,167.37,80.74,135.16,188,1620
Unmapped,SVC_DEVICE,103676,IBM SVC Device,AHISSVC,173698,100.0,5.0,-1.0,1,$1.75 ,15667.05,0.84,501.13,673.7,74.39,503.06,188,1622
Unmapped,SVC_DEVICE,103674,IBM SVC Device,SVCP8,173699,100.0,5.0,-1.0,1,$1.75 ,9777.88,0.35,33.01,52.22,63.22,57.51,188,1622
Unmapped,SVC_DEVICE,103675,IBM SVC Device,SVCP8,173699,100.0,5.0,-1.0,1,$1.75 ,9777.88,0.35,33.01,52.22,63.22,57.51,188,1622
Unmapped,SVC_DEVICE,103674,IBM SVC Device,SVCP8,173699,100.0,5.0,-1.0,1,$1.75 ,9777.88,0.35,33.01,52.22,63.22,57.51,188,1622
Unmapped,SVC_DEVICE,103675,IBM SVC Device,SVCP8,173699,100.0,5.0,-1.0,1,$1.75 ,9777.88,0.35,33.01,52.22,63.22,57.51,188,1622
Unmapped,SVC_DEVICE,103674,IBM SVC Device,SVCP8,173699,100.0,5.0,-1.0,1,$1.75 ,9777.88,0.35,33.01,52.22,63.22,57.51,188,1622
Unmapped,SVC_DEVICE,103675,IBM SVC Device,SVCP8,173699,100.0,5.0,-1.0,1,$1.75 ,9777.88,0.35,33.01,52.22,63.22,57.51,188,1622
Unmapped,SVC_DEVICE,103674,IBM SVC Device,SVCP8,173699,100.0,5.0,-1.0,1,$1.75 ,9777.88,0.35,33.01,52.22,63.22,57.51,188,1622
Unmapped,SVC_DEVICE,103675,IBM SVC Device,SVCP8,173699,100.0,5.0,-1.0,1,$1.75 ,9777.88,0.35,33.01,52.22,63.22,57.51,188,1622
Unmapped,UNITY_DEVICE,105385,EMC Unity Device,AHISUNITY,175789,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1622
Unmapped,VMAX_DEVICE,103369,EMC VMax Device,VMAX-195702745,173348,100.0,5.0,-1.0,1,$3.00 ,15298.31,0.0,135.13,167.37,80.74,135.16,188,1622
Unmapped,COMPELLENT_DEVICE,103366,EMC Compellent Device,Ascension_30832,173346,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1622
Unmapped,COMPELLENT_DEVICE,103364,EMC Compellent Device,Ascension_78970,173344,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1622
Unmapped,SVC_DEVICE,103783,IBM SVC Device,SVCP8,173783,100.0,5.0,-1.0,1,$1.75 ,10828.24,0.31,33.02,52.22,63.22,57.51,188,1624
Unmapped,SVC_DEVICE,103811,IBM SVC Device,AHISSVC,173789,100.0,5.0,-1.0,1,$1.75 ,20082.59,0.82,497.53,673.7,73.85,499.46,188,1624
Unmapped,COMPELLENT_DEVICE,103747,EMC Compellent Device,Ascension_30832,173778,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1624
Unmapped,UNITY_DEVICE,105384,EMC Unity Device,AHISUNITY,175788,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1624
Unmapped,VMAX_DEVICE,104129,EMC VMax Device,VMAX-195702745,174246,100.0,5.0,-1.0,1,$3.00 ,9140.45,0.0,135.13,167.37,80.74,135.16,188,1624
Unmapped,COMPELLENT_DEVICE,103746,EMC Compellent Device,Ascension_78970,173776,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1624
Unmapped,SVC_DEVICE,104272,IBM SVC Device,SVCP8,174373,100.0,5.0,-1.0,1,$1.75 ,9759.58,0.3,33.53,52.22,64.21,57.51,188,1627
Unmapped,SVC_DEVICE,104294,IBM SVC Device,AHISSVC,174380,100.0,5.0,-1.0,1,$1.75 ,18894.01,0.91,497.53,673.7,73.85,499.46,188,1627
Unmapped,UNITY_DEVICE,105383,EMC Unity Device,AHISUNITY,175787,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1627
Unmapped,VMAX_DEVICE,104236,EMC VMax Device,VMAX-195702745,174371,100.0,5.0,-1.0,1,$3.00 ,10134.69,0.0,135.13,167.37,80.74,135.16,188,1627
Unmapped,COMPELLENT_DEVICE,104237,EMC Compellent Device,Ascension_30832,174368,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1627
Unmapped,COMPELLENT_DEVICE,104229,EMC Compellent Device,Ascension_78970,174366,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1627
Unmapped,SVC_DEVICE,104717,IBM SVC Device,SVCP8,174950,100.0,5.0,-1.0,1,$1.75 ,9934.44,0.32,33.55,52.22,64.24,57.51,188,1629
Unmapped,SVC_DEVICE,104749,IBM SVC Device,AHISSVC,174956,100.0,5.0,-1.0,1,$1.75 ,17540.71,0.88,497.53,673.7,73.85,499.46,188,1629
Unmapped,COMPELLENT_DEVICE,104712,EMC Compellent Device,Ascension_30832,174945,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.25,295.82,95.75,283.25,188,1629
Unmapped,VMAX_DEVICE,104705,EMC VMax Device,VMAX-195702745,174949,100.0,5.0,-1.0,1,$3.00 ,12698.13,0.0,135.13,167.37,80.74,135.16,188,1629
Unmapped,COMPELLENT_DEVICE,104706,EMC Compellent Device,Ascension_78970,174944,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1629
Unmapped,UNITY_DEVICE,105382,EMC Unity Device,AHISUNITY,175786,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1629
Unmapped,SVC_DEVICE,105146,IBM SVC Device,SVCP8,175473,100.0,5.0,-1.0,1,$1.75 ,10975.11,0.32,33.95,52.22,65.0,57.51,188,1631
Unmapped,SVC_DEVICE,105174,IBM SVC Device,AHISSVC,175480,100.0,5.0,-1.0,1,$1.75 ,21432.53,0.92,447.57,673.7,66.44,449.5,188,1631
Unmapped,COMPELLENT_DEVICE,105110,EMC Compellent Device,Ascension_30832,175469,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.35,295.82,95.79,283.35,188,1631
Unmapped,VMAX_DEVICE,105106,EMC VMax Device,VMAX-195702745,175472,100.0,5.0,-1.0,1,$3.00 ,11156.96,0.0,135.13,167.37,80.74,135.16,188,1631
Unmapped,UNITY_DEVICE,105396,EMC Unity Device,AHISUNITY,175799,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1631
Unmapped,COMPELLENT_DEVICE,105107,EMC Compellent Device,Ascension_78970,175468,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1631
Unmapped,SVC_DEVICE,105749,IBM SVC Device,SVCP8,176157,100.0,5.0,-1.0,1,$1.75 ,9235.61,0.32,33.04,52.22,63.27,58.49,188,1634
Unmapped,SVC_DEVICE,105769,IBM SVC Device,AHISSVC,176161,100.0,5.0,-1.0,1,$1.75 ,18348.14,0.9,448.02,673.7,66.5,449.95,188,1634
Unmapped,COMPELLENT_DEVICE,105713,EMC Compellent Device,Ascension_78970,176150,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1634
Unmapped,UNITY_DEVICE,105705,EMC Unity Device,AHISUNITY,176148,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1634
Unmapped,COMPELLENT_DEVICE,105715,EMC Compellent Device,Ascension_30832,176151,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.35,295.82,95.79,283.35,188,1634
Unmapped,VMAX_DEVICE,105714,EMC VMax Device,VMAX-195702745,176155,100.0,5.0,-1.0,1,$3.00 ,10004.69,0.0,135.13,167.37,80.74,135.16,188,1634
Unmapped,SVC_DEVICE,106223,IBM SVC Device,SVCP8,176731,100.0,5.0,-1.0,1,$1.75 ,9976.52,0.33,33.08,52.22,63.35,58.49,188,1636
Unmapped,SVC_DEVICE,106243,IBM SVC Device,AHISSVC,176734,100.0,5.0,-1.0,1,$1.75 ,18402.05,1.0,448.02,673.7,66.5,449.95,188,1636
Unmapped,COMPELLENT_DEVICE,106182,EMC Compellent Device,Ascension_78970,176725,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1636
Unmapped,COMPELLENT_DEVICE,106183,EMC Compellent Device,Ascension_30832,176726,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.35,295.82,95.79,283.35,188,1636
Unmapped,UNITY_DEVICE,106175,EMC Unity Device,AHISUNITY,176723,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1636
Unmapped,VMAX_DEVICE,106181,EMC VMax Device,VMAX-195702745,176729,100.0,5.0,-1.0,1,$3.00 ,15363.14,0.0,135.13,167.37,80.74,135.16,188,1636
Unmapped,SVC_DEVICE,106597,IBM SVC Device,SVCP8,177191,100.0,5.0,-1.0,1,$1.75 ,10876.17,0.32,33.37,52.22,63.9,58.49,188,1638
Unmapped,SVC_DEVICE,106625,IBM SVC Device,AHISSVC,177194,100.0,5.0,-1.0,1,$1.75 ,19641.55,0.91,448.02,673.7,66.5,449.95,188,1638
Unmapped,COMPELLENT_DEVICE,106562,EMC Compellent Device,Ascension_30832,177186,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.35,295.82,95.79,283.35,188,1638
Unmapped,VMAX_DEVICE,106564,EMC VMax Device,VMAX-195702745,177189,100.0,5.0,-1.0,1,$3.00 ,11444.66,0.0,135.13,167.37,80.74,135.16,188,1638
Unmapped,COMPELLENT_DEVICE,106559,EMC Compellent Device,Ascension_78970,177184,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1638
Unmapped,UNITY_DEVICE,106554,EMC Unity Device,AHISUNITY,177182,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1638
Unmapped,SVC_DEVICE,107069,IBM SVC Device,SVCP8,177749,100.0,5.0,-1.0,1,$1.75 ,10213.44,0.33,33.06,52.22,63.3,58.49,188,1641
Unmapped,SVC_DEVICE,107089,IBM SVC Device,AHISSVC,177754,100.0,5.0,-1.0,1,$1.75 ,18712.72,1.05,448.02,673.7,66.5,449.95,188,1641
Unmapped,VMAX_DEVICE,107035,EMC VMax Device,VMAX-195702745,177747,100.0,5.0,-1.0,1,$3.00 ,9498.6,0.0,135.13,167.37,80.74,135.16,188,1641
